Date,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BPCL,BHARTIARTL,INDUSTOWER,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HDFC,ICICIBANK,IBULHSGFIN,ITC,IOC,INDUSINDBK,INFY,KOTAKBANK,LUPIN,LT,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,UPL,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,^NSEI
2014-09-23,265.68701171875,187.31300354003906,609.3533325195312,395.0523986816406,387.9501953125,2059.847900390625,260.4942626953125,155.66342163085938,359.7093505859375,211.15274047851562,14321.82421875,571.0009765625,210.88241577148438,3040.9326171875,1042.02880859375,105.23127746582031,387.5141296386719,408.9791564941406,2489.051025390625,150.7334442138672,80.05818176269531,668.1130981445312,746.211669921875,261.93988037109375,315.1199645996094,212.37576293945312,63.42283248901367,615.1943359375,380.92535400390625,519.0075073242188,1311.67529296875,889.6950073242188,638.8184204101562,2873.96875,89.15080261230469,207.06260681152344,111.35981750488281,457.5207824707031,246.92755126953125,751.0436401367188,1183.336669921875,512.0975952148438,403.03302001953125,542.2373657226562,219.08468627929688,2558.57177734375,183.95773315429688,208.14996337890625,109.46676635742188,289.8133850097656,8017.5498046875
2014-09-24,260.9686279296875,185.7798309326172,612.2808837890625,388.68109130859375,385.9088439941406,2035.1922607421875,257.2249450683594,153.58294677734375,356.7450256347656,208.5069122314453,14045.5263671875,586.3436889648438,221.07571411132812,3069.496826171875,1035.88720703125,105.06513977050781,384.1321716308594,412.1590576171875,2459.841064453125,149.72633361816406,80.75786590576172,687.9659423828125,746.211669921875,258.17718505859375,312.7192077636719,216.04136657714844,63.08570098876953,607.1985473632812,384.9066467285156,516.5897216796875,1321.436767578125,870.8095703125,643.392822265625,2883.355224609375,89.86713409423828,210.31622314453125,110.82952117919922,457.14178466796875,240.18008422851562,751.091796875,1163.4398193359375,507.74609375,391.911376953125,544.7032470703125,217.35562133789062,2587.439697265625,184.77792358398438,211.73995971679688,106.72564697265625,290.29718017578125,8002.39990234375
2014-09-25,260.6281433105469,181.31163024902344,595.7705078125,421.8999938964844,367.29388427734375,2023.058349609375,248.6824493408203,148.33399963378906,359.4881896972656,220.56016540527344,13954.0166015625,594.601318359375,218.18133544921875,3146.729736328125,1017.4088745117188,107.24880981445312,383.9186096191406,409.50909423828125,2451.232421875,143.0601043701172,77.37750244140625,683.6892700195312,746.211669921875,249.47708129882812,302.9456481933594,215.72633361816406,60.95652770996094,596.3260498046875,389.7855529785156,512.7014770507812,1316.0726318359375,860.7571411132812,641.378173828125,2869.69775390625,88.85775756835938,203.5293731689453,110.95189666748047,440.4676818847656,229.68455505371094,744.9340209960938,1192.31689453125,498.79571533203125,382.1177978515625,548.4075927734375,211.19400024414062,2531.72021484375,179.2660675048828,208.09637451171875,102.11642456054688,296.1505432128906,7911.85009765625
2014-09-26,272.3511047363281,185.7798309326172,602.2498779296875,428.83074951171875,378.6670227050781,2014.4100341796875,251.78929138183594,152.91336059570312,358.4262390136719,213.90884399414062,14139.8125,598.021728515625,219.03074645996094,3063.12841796875,1016.7374267578125,105.25501251220703,385.1658935546875,419.96429443359375,2421.10400390625,150.82937622070312,80.00760650634766,676.576416015625,746.211669921875,251.63079833984375,307.51165771484375,212.8912353515625,62.349361419677734,608.9536743164062,388.6397705078125,510.63275146484375,1333.32470703125,877.947509765625,660.5530395507812,2851.628662109375,90.74628448486328,209.4774627685547,111.76771545410156,442.07818603515625,236.20985412597656,776.0592041015625,1181.48779296875,505.4714050292969,393.61285400390625,542.11669921875,212.76583862304688,2602.537841796875,180.41441345214844,210.25753784179688,107.68315887451172,292.5707702636719,7968.85009765625
2014-09-29,273.8103332519531,188.1453094482422,600.4261474609375,460.8094482421875,375.2647705078125,1983.6446533203125,261.3115539550781,152.3992462158203,356.83349609375,219.1637725830078,14200.1640625,602.8101196289062,216.1363525390625,3049.582763671875,1009.9376831054688,107.49803161621094,383.36810302734375,416.8084411621094,2390.682373046875,153.1793212890625,79.16462707519531,672.11962890625,746.211669921875,248.31935119628906,301.4739074707031,209.68380737304688,61.284786224365234,609.5875244140625,395.9159851074219,500.16436767578125,1349.175048828125,873.5457763671875,655.7178955078125,2823.60986328125,90.51834869384766,207.16429138183594,113.84806823730469,442.0308837890625,236.6397247314453,804.153564453125,1218.4427490234375,505.125244140625,387.0975646972656,545.053955078125,218.17298889160156,2603.177001953125,177.5928497314453,211.7757110595703,106.72564697265625,293.5382385253906,7958.89990234375
2014-09-30,270.0162048339844,187.2253875732422,604.313720703125,470.92584228515625,367.1481018066406,2023.7039794921875,267.9732971191406,156.72755432128906,358.55902099609375,216.62820434570312,14372.2216796875,612.5337524414062,214.7835235595703,3069.924560546875,1071.8187255859375,106.67916107177734,385.33441162109375,420.44610595703125,2373.17333984375,150.34979248046875,81.2889404296875,671.66943359375,746.211669921875,244.07144165039062,303.92669677734375,212.03208923339844,64.30111694335938,606.0771484375,395.778564453125,505.024658203125,1348.8851318359375,867.3894653320312,645.0758056640625,2874.95458984375,90.58348083496094,207.6981201171875,110.34003448486328,447.9757995605469,236.2533416748047,824.7914428710938,1204.642333984375,496.6199645996094,380.9973449707031,545.7225341796875,213.80325317382812,2588.4228515625,178.80674743652344,213.18670654296875,104.92325592041016,303.9388122558594,7964.7998046875
2014-10-01,267.68133544921875,184.55325317382812,606.3775024414062,469.953125,369.335205078125,2010.365234375,272.7738037109375,156.11778259277344,356.78924560546875,206.2285614013672,14169.0546875,610.0906372070312,216.8284912109375,3042.168212890625,1056.5679931640625,104.175048828125,391.04229736328125,418.2056884765625,2402.7587890625,148.91104125976562,82.35110473632812,662.8008422851562,746.211669921875,243.27122497558594,302.07769775390625,208.538330078125,64.35433959960938,586.8674926757812,406.29150390625,504.3018798828125,1340.331787109375,860.6084594726562,658.7517700195312,2788.69189453125,90.5509033203125,204.8003387451172,110.91111755371094,439.21234130859375,234.09432983398438,828.20703125,1221.8099365234375,497.2133483886719,372.4901428222656,552.5393676757812,212.95445251464844,2605.24267578125,177.75686645507812,219.95596313476562,104.66040802001953,303.3099365234375,7945.5498046875
2014-10-07,252.8452606201172,183.54571533203125,603.8816528320312,484.78729248046875,363.1626281738281,2010.580322265625,264.2805480957031,155.5677490234375,356.9662170410156,212.0714569091797,14076.830078125,588.49365234375,214.90940856933594,2946.06640625,1048.1165771484375,105.25501251220703,388.58154296875,415.5317077636719,2346.930419921875,142.19686889648438,81.7778549194336,662.4857788085938,746.211669921875,243.4074249267578,300.90789794921875,207.76510620117188,63.431705474853516,584.5759887695312,404.6018371582031,501.3856506347656,1322.2100830078125,841.544677734375,642.989990234375,2758.37353515625,91.59284973144531,201.69921875,111.97166442871094,438.7149658203125,228.5929718017578,804.2978515625,1202.3316650390625,499.3891296386719,365.31097412109375,551.0707397460938,212.92300415039062,2514.70458984375,169.62037658691406,220.93829345703125,103.46821594238281,298.4725036621094,7852.39990234375
2014-10-08,254.06137084960938,182.40676879882812,609.8331298828125,463.7276306152344,368.4117736816406,2021.0364990234375,266.013671875,161.3428192138672,353.6921081542969,212.80641174316406,14074.6748046875,572.3203125,215.00376892089844,2819.54736328125,1048.0941162109375,104.6972427368164,375.9749450683594,418.0129699707031,2339.324951171875,142.72439575195312,86.31312561035156,661.5401611328125,746.211669921875,246.6252899169922,291.8889465332031,209.45472717285156,67.77876281738281,607.5885620117188,385.4715576171875,498.6190490722656,1286.6431884765625,860.846435546875,650.2427368164062,2770.0595703125,93.38368225097656,206.47801208496094,112.50194549560547,443.71246337890625,232.9254608154297,770.4788208007812,1181.13623046875,503.3945007324219,378.5904235839844,525.2279663085938,212.9858856201172,2507.2294921875,168.76731872558594,212.02577209472656,104.0032958984375,299.5367431640625,7842.7001953125
2014-10-09,262.4765319824219,189.06521606445312,628.8875122070312,461.5389709472656,376.57708740234375,2044.787841796875,272.83782958984375,160.6254119873047,358.33782958984375,211.8142547607422,14157.3759765625,578.232666015625,216.04200744628906,2838.89111328125,1039.378662109375,106.0501480102539,381.0085754394531,427.6490173339844,2355.95654296875,151.40487670898438,86.2709732055664,665.4569091796875,746.211669921875,253.40997314453125,302.4173583984375,209.34017944335938,67.14887237548828,610.5626831054688,385.11785888671875,510.08441162109375,1293.45703125,884.4308471679688,648.0858764648438,2821.77978515625,93.05806732177734,209.17237854003906,112.62432861328125,452.21539306640625,239.523193359375,783.900634765625,1191.194091796875,514.8668212890625,388.05206298828125,512.1312866210938,215.029296875,2528.572998046875,171.81854248046875,209.7753143310547,108.60313415527344,314.33941650390625,7960.5498046875
2014-10-10,251.87240600585938,185.25413513183594,636.6626586914062,456.50506591796875,368.606201171875,2025.4677734375,268.99737548828125,160.27865600585938,347.1438903808594,211.66720581054688,14085.8740234375,578.9166259765625,210.94529724121094,2850.583251953125,1009.0022583007812,105.38557434082031,390.44677734375,417.8684387207031,2374.384765625,144.01927185058594,85.74834442138672,648.5750732421875,746.211669921875,248.39598083496094,297.9267272949219,202.23806762695312,66.60770416259766,607.73486328125,410.6582336425781,499.9400634765625,1283.550537109375,869.4415893554688,624.5023193359375,2784.2333984375,91.98358154296875,205.48666381835938,110.9926986694336,455.0575256347656,236.7846221923828,790.2506103515625,1179.0667724609375,487.2740173339844,371.86767578125,512.7012329101562,208.6475830078125,2440.592041015625,163.87884521484375,208.86436462402344,107.58928680419922,308.534423828125,7859.9501953125
2014-10-13,253.42898559570312,182.9762725830078,629.367431640625,457.8425598144531,376.0910339355469,2021.2945556640625,264.6252136230469,160.63734436035156,346.480224609375,212.1449432373047,13947.126953125,562.8411254882812,214.4374542236328,2797.636962890625,1008.9573974609375,105.38557434082031,394.5590515136719,422.445556640625,2402.675537109375,144.9304962158203,85.75675964355469,648.6201782226562,746.211669921875,251.6222686767578,301.58709716796875,200.77755737304688,67.36180114746094,619.1435546875,416.35028076171875,502.73162841796875,1282.777099609375,859.9840087890625,601.5349731445312,2790.475341796875,91.33235931396484,206.7830047607422,110.01370239257812,453.7548828125,240.09315490722656,773.46142578125,1195.8165283203125,490.7849426269531,379.9183654785156,519.0468139648438,210.5652313232422,2441.133056640625,163.94447326660156,208.810791015625,109.91737365722656,305.4384765625,7884.25
2014-10-14,253.08847045898438,182.36294555664062,620.2003173828125,453.0274963378906,386.006103515625,2075.681884765625,268.6034851074219,156.94277954101562,352.5417785644531,213.32089233398438,13972.875,565.3330688476562,216.5768280029297,2790.17529296875,1003.7424926757812,106.20443725585938,387.1883239746094,418.37432861328125,2383.954345703125,144.83456420898438,83.9021987915039,658.3890380859375,746.211669921875,251.64784240722656,302.11541748046875,198.74429321289062,65.17938995361328,633.5751342773438,413.7893981933594,505.0496520996094,1285.869873046875,856.4745483398438,603.9525756835938,2780.385009765625,91.62539672851562,204.4445037841797,110.9926986694336,455.3417663574219,243.77359008789062,772.4993896484375,1188.1787109375,482.62579345703125,378.5074157714844,519.9454345703125,216.41250610351562,2426.477783203125,163.7476348876953,207.2033233642578,110.26470947265625,305.72869873046875,7864.0
2014-10-15,253.08847045898438,182.36294555664062,620.2003173828125,453.0274963378906,386.006103515625,2075.681884765625,268.6034851074219,156.94277954101562,352.5417785644531,213.32089233398438,13972.875,565.3330688476562,216.5768280029297,2790.17529296875,1003.7424926757812,106.20443725585938,387.1883239746094,418.37432861328125,2383.954345703125,144.83456420898438,83.9021987915039,658.3890380859375,746.211669921875,251.64784240722656,302.11541748046875,198.74429321289062,65.17938995361328,633.5751342773438,413.7893981933594,505.0496520996094,1285.869873046875,856.4745483398438,603.9525756835938,2780.385009765625,91.62539672851562,204.4445037841797,110.9926986694336,455.3417663574219,243.77359008789062,772.4993896484375,1188.1787109375,482.62579345703125,378.5074157714844,519.9454345703125,216.41250610351562,2426.477783203125,163.7476348876953,207.2033233642578,110.26470947265625,305.72869873046875,
2014-10-16,246.0839385986328,180.65455627441406,600.8101196289062,436.6855163574219,382.6524658203125,2033.9874267578125,259.9871520996094,159.3221435546875,343.4715881347656,207.6616973876953,13746.4970703125,565.4796142578125,219.34535217285156,2761.23046875,987.770751953125,106.72661590576172,372.0985107421875,413.7972412109375,2339.24169921875,136.58570861816406,83.65772247314453,657.8038940429688,746.211669921875,248.66835021972656,299.3229064941406,201.8657989501953,63.74220275878906,629.2846069335938,411.341796875,494.3070373535156,1274.70703125,846.838623046875,577.9039306640625,2756.6845703125,90.02995300292969,201.8771514892578,109.27945709228516,441.012451171875,238.2529296875,766.4859619140625,1178.8909912109375,478.4720458984375,364.439453125,505.314453125,201.2284393310547,2279.531982421875,156.92343139648438,204.79209899902344,110.5087661743164,302.0037841796875,7748.2001953125
2014-10-17,243.5545196533203,181.66209411621094,614.44091796875,444.1513366699219,390.3804016113281,2042.2919921875,252.65090942382812,159.4416961669922,350.3737487792969,208.3599395751953,13695.7177734375,582.0438232421875,220.63526916503906,2774.30078125,1014.7319946289062,106.31124877929688,338.312255859375,426.5168151855469,2401.881591796875,133.75616455078125,82.89904022216797,653.9323120117188,746.211669921875,256.27032470703125,298.0399475097656,202.72491455078125,64.868896484375,644.3987426757812,409.88909912109375,498.5193176269531,1302.01025390625,864.2071533203125,594.3295288085938,2760.67333984375,91.78821563720703,201.8771514892578,109.40184020996094,444.28094482421875,243.61419677734375,768.12158203125,1074.5865478515625,470.5601501464844,371.45269775390625,498.2235412597656,202.92605590820312,2279.679443359375,152.6583251953125,202.14871215820312,112.32994079589844,311.92071533203125,7779.7001953125
2014-10-20,251.87240600585938,186.5244903564453,621.6400146484375,454.1461181640625,406.1764221191406,2076.198486328125,254.8370361328125,166.6396026611328,355.4619140625,209.46237182617188,13897.3525390625,590.4969482421875,227.33642578125,2819.59521484375,1041.7735595703125,108.94587707519531,336.2560119628906,430.6362609863281,2455.2021484375,140.51829528808594,89.01910400390625,663.1610107421875,746.211669921875,261.66748046875,299.0210266113281,201.6080322265625,67.3351821899414,650.6394653320312,405.7068786621094,500.4136047363281,1340.331787109375,889.3975219726562,597.6240844726562,2819.4326171875,93.44880676269531,213.01063537597656,110.21764373779297,442.9308776855469,248.20751953125,771.2003173828125,1066.7286376953125,489.20257568359375,373.610595703125,503.2759704589844,207.8616485595703,2410.0029296875,155.93919372558594,198.7551727294922,115.24942016601562,319.1768798828125,7879.39990234375
2014-10-21,254.791015625,187.13778686523438,618.424560546875,461.29571533203125,411.2310791015625,2075.724853515625,260.3367004394531,164.47544860839844,363.3817138671875,213.50462341308594,13998.384765625,594.4547729492188,223.4038543701172,2817.741455078125,1045.5382080078125,114.1914291381836,339.5840759277344,431.4794006347656,2503.802001953125,141.8611297607422,87.51860046386719,675.0457763671875,746.211669921875,269.36309814453125,301.058837890625,201.2357635498047,65.59637451171875,661.2681884765625,401.513916015625,505.34869384765625,1321.9200439453125,899.3607177734375,582.6207275390625,2887.01611328125,96.08621215820312,207.41844177246094,114.17440032958984,440.2308349609375,249.6275177001953,767.1594848632812,1071.1744384765625,495.9277038574219,378.2169189453125,510.87091064453125,205.50387573242188,2360.578857421875,163.0586395263672,204.79209899902344,117.0893783569336,324.9818420410156,7927.75
2014-10-22,261.6982727050781,190.02896118164062,618.1845092773438,470.92584228515625,412.5920104980469,2147.02294921875,265.70343017578125,164.70262145996094,362.3198547363281,218.06134033203125,14262.4306640625,614.0972290039062,222.14541625976562,2887.559814453125,1063.89111328125,114.65426635742188,341.4228820800781,430.5639953613281,2603.800537109375,142.388671875,88.12553405761719,681.9336547851562,746.211669921875,267.4731750488281,299.5493469238281,199.88980102539062,64.22126770019531,666.923828125,403.9721984863281,529.8995971679688,1342.3614501953125,924.1943969726562,597.6004638671875,2982.2890625,95.43500518798828,203.0718231201172,114.05203247070312,447.9520568847656,248.76776123046875,775.722412109375,1079.2965087890625,513.4327392578125,379.4203796386719,511.7586364746094,211.03680419921875,2361.758544921875,163.87884521484375,208.48931884765625,116.6293716430664,328.6583557128906,7995.89990234375
2014-10-27,256.6880798339844,193.9276580810547,622.7440185546875,458.59637451171875,414.8763732910156,2166.42822265625,279.8489990234375,164.0808868408203,366.832763671875,213.4311065673828,14362.21875,613.8040161132812,224.31617736816406,2952.2451171875,1097.8175048828125,115.48501586914062,337.7000427246094,432.29840087890625,2576.5966796875,141.33360290527344,86.97064971923828,648.6651611328125,746.211669921875,267.8222351074219,300.5305480957031,200.20481872558594,62.651004791259766,679.4537963867188,404.7171630859375,540.8665161132812,1346.565673828125,932.2838745117188,595.7753295898438,2975.2490234375,94.97913360595703,200.6316375732422,115.88764953613281,445.91522216796875,250.9460906982422,774.712158203125,1081.62939453125,498.15289306640625,373.90106201171875,509.9284362792969,211.2253875732422,2390.67578125,163.4195556640625,198.18360900878906,120.90065002441406,319.6122741699219,7991.7001953125
2014-10-28,254.30459594726562,197.08168029785156,620.7763671875,472.5308837890625,412.3489990234375,2150.76611328125,277.3625793457031,167.8352508544922,360.771240234375,212.69615173339844,14392.228515625,631.4432373046875,224.41058349609375,2928.7666015625,1109.8409423828125,117.81108856201172,338.6928405761719,431.35894775390625,2536.563720703125,141.6693115234375,87.35843658447266,645.6039428710938,746.211669921875,272.6234130859375,300.0398864746094,200.54844665527344,63.32522201538086,680.5752563476562,403.14215087890625,539.769775390625,1312.06201171875,937.726318359375,605.4932861328125,2958.025146484375,96.21646118164062,199.13189697265625,116.25474548339844,442.45721435546875,256.6405944824219,806.8956909179688,1091.0716552734375,503.0483703613281,374.4820861816406,519.7592163085938,210.7538604736328,2424.36328125,164.4694061279297,197.7906951904297,120.40311431884766,324.1111145019531,8027.60009765625
2014-10-29,264.56817626953125,198.13299560546875,620.4883422851562,465.8433532714844,413.6612854003906,2195.515869140625,270.3415222167969,168.5048370361328,358.4705810546875,213.17388916015625,14354.0341796875,641.9486083984375,225.76339721679688,2895.02197265625,1127.7152099609375,119.1165542602539,341.1407775878906,429.55218505859375,2538.904296875,150.49365234375,87.64505004882812,651.81640625,746.211669921875,273.40667724609375,300.30401611328125,203.01129150390625,63.14780044555664,675.1146240234375,413.0604248046875,538.3489990234375,1310.9503173828125,938.1427001953125,615.4717407226562,3008.759033203125,95.2396240234375,199.69113159179688,116.29552459716797,450.7705993652344,255.38485717773438,798.9580688476562,1105.3846435546875,520.4050903320312,391.4964294433594,525.3923950195312,215.0607452392578,2438.576171875,167.5534210205078,198.89804077148438,119.83988189697266,328.46484375,8090.4501953125
2014-10-30,264.470947265625,195.9865264892578,618.8563842773438,462.998046875,418.181396484375,2218.105224609375,275.2355651855469,167.8831024169922,360.5942687988281,213.79856872558594,14271.33203125,635.7919921875,226.4555206298828,2941.88427734375,1121.9765625,121.20526885986328,355.7497863769531,432.00933837890625,2533.721923828125,153.80279541015625,88.03280639648438,658.7042236328125,746.211669921875,274.802734375,302.87005615234375,203.26901245117188,63.35186004638672,692.5690307617188,419.98834228515625,545.3529052734375,1300.2225341796875,950.3363647460938,610.4469604492188,3041.4716796875,95.79315948486328,201.26708984375,117.8455810546875,463.8683166503906,254.8293914794922,797.2742919921875,1128.3873291015625,521.1468505859375,393.82037353515625,543.4977416992188,213.80325317382812,2470.886474609375,166.04421997070312,200.13043212890625,124.40217590332031,336.0596923828125,8169.2001953125
2014-10-31,277.8963623046875,199.44717407226562,630.663330078125,471.02313232421875,427.12432861328125,2246.9775390625,276.5600280761719,173.3114013671875,352.98419189453125,216.40768432617188,14263.1005859375,651.3790283203125,233.15670776367188,3011.655029296875,1143.508056640625,125.51325988769531,362.89080810546875,439.3327331542969,2560.967529296875,157.01600646972656,89.42373657226562,670.2786865234375,746.211669921875,276.947998046875,315.7004089355469,203.4408416748047,64.61161804199219,702.173828125,431.13043212890625,557.44140625,1323.176513671875,984.6869506835938,619.193115234375,3132.52099609375,97.74678802490234,205.96958923339844,118.94696044921875,473.95806884765625,261.08905029296875,813.3900756835938,1150.2877197265625,529.9488525390625,406.6848449707031,551.8598022460938,219.1475372314453,2506.58984375,167.94712829589844,201.36282348632812,128.51385498046875,333.0604553222656,8322.2001953125
2014-11-03,283.5875244140625,199.62242126464844,627.3994750976562,487.7298583984375,432.8109130859375,2215.30859375,274.708740234375,173.14402770996094,350.1968078613281,222.06683349609375,14852.4541015625,648.0075073242188,226.0150909423828,3024.0126953125,1140.5399169921875,118.5231704711914,354.4073791503906,438.7787170410156,2516.42236328125,156.8721160888672,90.28357696533203,671.6405029296875,746.211669921875,280.19134521484375,339.8515930175781,203.5840301513672,64.72694396972656,690.4725952148438,434.8178405761719,553.5531005859375,1313.8016357421875,986.0848999023438,600.871337890625,3085.212646484375,96.18389892578125,205.6645965576172,118.17195129394531,474.8107604980469,263.08380126953125,820.9429321289062,1142.5684814453125,525.5478515625,405.97943115234375,565.59228515625,215.50083923339844,2517.90087890625,173.2656707763672,201.79150390625,127.35917663574219,338.81707763671875,8324.150390625
2014-11-05,280.91217041015625,195.37326049804688,630.951416015625,487.00030517578125,445.1561279296875,2212.253662109375,281.0651550292969,177.02993774414062,340.2860107421875,214.1660614013672,14642.8251953125,643.5121459960938,219.66000366210938,3091.2646484375,1152.67529296875,118.1552505493164,362.1236877441406,439.7904968261719,2476.5986328125,150.11001586914062,92.10442352294922,678.8120727539062,746.211669921875,284.5584716796875,354.5686340332031,205.70323181152344,65.52538299560547,704.3677978515625,438.9574890136719,562.4013061523438,1335.01611328125,990.90283203125,595.4435424804688,3087.18359375,94.58843231201172,205.181640625,116.21395874023438,469.57635498046875,268.73004150390625,838.5018310546875,1146.6046142578125,530.0972290039062,396.8082580566406,572.2227783203125,212.79727172851562,2493.656005859375,165.73382568359375,199.68392944335938,125.76335144042969,343.3642883300781,8338.2998046875
2014-11-07,284.94952392578125,194.4533233642578,620.2003173828125,500.2051696777344,455.9460144042969,2185.576171875,283.9110107421875,181.53759765625,345.86077880859375,204.75865173339844,14543.0361328125,635.3522338867188,216.79702758789062,3229.1904296875,1134.8369140625,115.12897491455078,365.2033996582031,433.3584289550781,2413.3310546875,149.72633361816406,96.29405212402344,691.2945556640625,746.211669921875,286.8314514160156,348.53082275390625,203.69857788085938,66.57223510742188,710.2672119140625,443.4058837890625,559.7593383789062,1371.791259765625,983.7054443359375,587.384765625,3086.62060546875,94.06745147705078,208.25729370117188,118.21269226074219,464.46038818359375,264.9240417480469,860.4385375976562,1134.8494873046875,527.4763793945312,391.2474365234375,581.220703125,209.5906982421875,2519.819091796875,162.5955352783203,197.70135498046875,126.94615936279297,359.81170654296875,8337.0
2014-11-10,282.8092346191406,194.10287475585938,622.8880004882812,496.65472412109375,447.6348571777344,2188.760009765625,284.7332763671875,183.17562866210938,346.2147521972656,211.2262420654297,14732.083984375,628.3649291992188,219.66000366210938,3272.06103515625,1139.6536865234375,114.1914291381836,364.9552917480469,435.86376953125,2451.3583984375,145.79373168945312,97.55852508544922,699.9186401367188,746.211669921875,283.8178405761719,335.5873718261719,212.8912353515625,67.12226867675781,706.4642333984375,443.28875732421875,552.6807250976562,1383.00244140625,963.2439575195312,583.497802734375,3104.87744140625,95.17449188232422,200.40286254882812,120.82334899902344,459.1787414550781,264.63427734375,876.7467651367188,1133.4375,516.5480346679688,390.7909240722656,577.3738403320312,211.00537109375,2538.70361328125,161.96788024902344,199.6303253173828,126.66451263427734,356.5705871582031,8344.25
2014-11-11,283.5875244140625,197.43212890625,623.27197265625,500.71588134765625,453.66168212890625,2194.052490234375,285.2994689941406,183.39085388183594,340.6841735839844,213.35760498046875,14890.8857421875,622.5015258789062,217.45773315429688,3249.342529296875,1163.2843017578125,116.28014373779297,364.4927062988281,437.4296569824219,2443.7529296875,145.07435607910156,97.3730697631836,701.0988159179688,746.211669921875,286.97613525390625,334.606201171875,208.538330078125,66.79402160644531,702.4663696289062,439.0000915527344,552.0576782226562,1382.470947265625,973.8316040039062,597.5530395507812,3124.77685546875,94.94657135009766,200.73329162597656,120.45621490478516,463.1340637207031,264.71636962890625,882.5677490234375,1138.31201171875,515.9546508789062,398.6341552734375,576.47509765625,207.17002868652344,2603.1279296875,161.37327575683594,199.07666015625,127.03065490722656,362.27886962890625,8362.650390625
2014-11-12,292.5378112792969,201.024169921875,618.1845092773438,516.4013671875,467.7079772949219,2237.08056640625,294.1620178222656,183.00823974609375,342.7194519042969,213.4678497314453,15323.92578125,604.2271118164062,217.64649963378906,3269.636962890625,1177.4296875,115.25953674316406,361.1083984375,439.28460693359375,2479.983154296875,145.122314453125,97.55852508544922,699.0108032226562,746.211669921875,290.7898254394531,349.51202392578125,211.6311798095703,64.28335571289062,709.535888671875,436.9568176269531,561.479248046875,1375.22216796875,959.7344970703125,594.2584228515625,3153.640625,92.60224151611328,200.1232452392578,116.62187194824219,461.4051208496094,265.2669982910156,871.74365234375,1143.18603515625,525.992919921875,388.7160339355469,574.3818969726562,219.05323791503906,2581.489501953125,159.7215576171875,198.630126953125,131.54598999023438,359.32794189453125,8383.2998046875
2014-11-13,286.2629089355469,198.1768035888672,618.952392578125,534.7615966796875,460.3688659667969,2245.90185546875,294.0044250488281,174.67446899414062,345.9050598144531,216.6649169921875,15707.23828125,609.4554443359375,218.40155029296875,3296.775390625,1181.028564453125,113.12333679199219,369.9077453613281,441.30816650390625,2446.677978515625,145.69781494140625,91.43004608154297,693.881591796875,746.211669921875,288.159423828125,344.3421325683594,210.97251892089844,61.43560028076172,704.3677978515625,444.68292236328125,554.2012329101562,1390.009521484375,961.4594116210938,595.0169067382812,3124.354736328125,92.92782592773438,196.13247680664062,118.00875091552734,459.13134765625,262.68292236328125,873.9085083007812,1141.7303466796875,520.9490356445312,391.1229553222656,579.762939453125,225.24632263183594,2534.86767578125,155.5922393798828,199.61248779296875,130.1942138671875,360.82763671875,8357.849609375
2014-11-14,289.1814880371094,201.59365844726562,645.254150390625,544.7079467773438,463.5766906738281,2282.948974609375,293.1329345703125,175.72662353515625,343.6485290527344,219.71498107910156,15854.3115234375,595.334228515625,224.1903533935547,3265.216796875,1252.744384765625,116.23268127441406,363.4097595214844,448.1257019042969,2477.51708984375,150.87733459472656,93.59650421142578,686.4376831054688,746.211669921875,288.1253662109375,344.8704833984375,211.4593505859375,63.307491302490234,712.3636474609375,446.0716247558594,545.1035766601562,1395.56689453125,964.582275390625,595.3250122070312,3125.29296875,93.18831634521484,199.91993713378906,117.56006622314453,459.083984375,269.3048400878906,853.1743774414062,1149.6700439453125,518.1304321289062,396.8497619628906,578.2286376953125,227.4469451904297,2573.030517578125,158.66445922851562,201.43426513671875,129.44320678710938,363.923583984375,8389.900390625
2014-11-17,288.0627136230469,199.53477478027344,664.2122802734375,538.9443969726562,462.6046142578125,2287.079833984375,322.79779052734375,173.6222686767578,347.9402770996094,220.56016540527344,16304.3447265625,599.3409423828125,222.80606079101562,3269.684326171875,1239.548095703125,116.114013671875,365.4290771484375,442.7535705566406,2531.423828125,151.5967254638672,92.70294952392578,687.390869140625,746.211669921875,284.9841003417969,340.6817626953125,212.03208923339844,63.40507888793945,707.585693359375,448.9237365722656,552.381591796875,1397.9830322265625,961.1323852539062,592.6941528320312,3136.228515625,95.0116958618164,201.5467071533203,119.72200775146484,466.68682861328125,284.0603942871094,850.3841552734375,1154.896728515625,539.2453002929688,398.4681396484375,569.055419921875,225.52923583984375,2519.37646484375,157.21092224121094,201.52359008789062,129.4619903564453,367.74517822265625,8430.75
