Ticker,Date/Time,Open,High,Low,Close,Volume,Rel_Vol_21,H_L_Range,ATR,ADX_21,PDI_21,MDI_21,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6
GME,06.08.2021,161.50,163.59,145.22,151.77,23473244,0.3,18.37,46.92,62,36,12,-5.80,-15.85,-10.22,-20.63,-25.17,-27.56
GME,13.08.2021,151.74,166.90,150.66,162.52,7312226,0.1,16.24,45.46,61,36,11,7.08,0.87,-9.89,-3.86,-15.01,-19.87
GME,20.08.2021,162.00,169.88,150.78,159.30,6713914,0.1,19.10,44.21,61,36,11,-1.98,4.96,-1.13,-11.68,-5.76,-16.70
GME,27.08.2021,161.43,227.00,159.55,204.95,39180672,0.5,67.45,45.33,61,39,10,28.66,26.11,35.04,27.20,13.63,21.24
GME,03.09.2021,204.71,231.44,198.84,202.75,16232963,0.2,32.60,44.72,61,38,10,-1.07,27.28,24.75,33.59,25.84,12.41
GME,10.09.2021,204.53,209.90,178.00,190.41,18716122,0.2,31.90,44.11,60,37,12,-6.09,-7.09,19.53,17.16,25.46,18.18
GME,17.09.2021,193.50,216.55,191.50,204.97,16178680,0.2,25.05,43.25,60,37,12,7.65,1.09,0.01,28.67,26.12,35.05
GME,24.09.2021,197.50,202.85,184.11,185.16,12517054,0.2,18.74,42.19,59,36,12,-9.66,-2.76,-8.68,-9.66,16.23,13.93
GME,01.10.2021,185.02,192.05,166.79,176.91,10151427,0.1,25.26,41.38,59,35,14,-4.46,-13.69,-7.09,-12.74,-13.68,11.05
GME,08.10.2021,175.00,176.95,165.81,172.68,5844093,0.1,11.14,39.94,58,34,14,-2.39,-6.74,-15.75,-9.31,-14.83,-15.75
GME,15.10.2021,173.54,190.20,173.00,183.28,8957122,0.1,17.20,38.87,57,35,13,6.14,3.60,-1.02,-10.58,-3.74,-9.60
GME,22.10.2021,183.37,192.18,167.80,169.80,11464414,0.2,24.38,38.18,57,34,14,-7.35,-1.67,-4.02,-8.30,-17.16,-10.82
GME,29.10.2021,170.76,185.75,167.26,183.51,8962693,0.1,18.49,37.25,56,33,13,8.07,0.13,6.27,3.73,-0.89,-10.47
GME,04.11.2021,182.99,255.69,182.02,226.50,21079924,0.3,73.67,38.98,56,39,12,23.43,33.39,23.58,31.17,28.03,22.33
