,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
65,2021-02-03T07:00:00.000000000Z,3989,13899.3,13959.2,13895.2,13950.2,13897.3,13958.4,13893.5,13947.0,13901.3,13960.5,13896.5,13953.5
66,2021-02-03T08:00:00.000000000Z,21451,13951.0,13991.0,13905.6,13918.0,13947.8,13990.2,13904.7,13917.2,13954.3,13992.1,13906.2,13918.9
67,2021-02-03T09:00:00.000000000Z,10615,13918.2,13924.0,13882.0,13910.0,13916.9,13923.3,13881.2,13909.2,13919.6,13925.1,13882.7,13910.9
68,2021-02-03T10:00:00.000000000Z,6858,13909.8,13933.6,13902.0,13930.2,13909.3,13933.1,13900.9,13929.4,13910.2,13934.1,13902.9,13931.1
69,2021-02-03T11:00:00.000000000Z,4726,13930.2,13951.0,13921.8,13949.0,13929.8,13950.3,13921.2,13948.2,13930.7,13951.9,13922.2,13949.9
70,2021-02-03T12:00:00.000000000Z,6923,13948.8,13949.0,13897.6,13905.6,13948.3,13948.3,13896.9,13905.1,13949.2,13949.9,13898.0,13906.0
71,2021-02-03T13:00:00.000000000Z,5774,13905.8,13919.6,13895.8,13907.2,13904.9,13919.1,13894.9,13906.4,13906.6,13920.1,13896.2,13908.1
72,2021-02-03T14:00:00.000000000Z,13884,13907.2,13911.0,13865.6,13888.2,13906.8,13910.3,13864.9,13887.4,13907.7,13911.9,13866.0,13889.1
73,2021-02-03T15:00:00.000000000Z,22900,13889.8,13969.6,13879.6,13958.2,13888.0,13969.1,13878.9,13957.4,13891.7,13970.1,13880.0,13959.1
74,2021-02-03T16:00:00.000000000Z,11389,13957.8,13963.6,13916.8,13948.8,13957.3,13963.1,13915.5,13947.9,13958.2,13964.1,13917.6,13949.6
75,2021-02-03T17:00:00.000000000Z,4699,13948.8,13959.6,13934.0,13953.2,13947.5,13958.7,13932.8,13952.0,13950.0,13960.5,13935.1,13954.5
76,2021-02-03T18:00:00.000000000Z,3929,13953.2,13969.6,13946.8,13968.6,13952.4,13968.7,13945.5,13967.7,13954.1,13970.4,13947.6,13969.4
77,2021-02-03T19:00:00.000000000Z,2202,13969.0,13977.6,13965.2,13966.2,13968.1,13976.7,13964.0,13965.0,13969.8,13978.5,13966.1,13967.5
78,2021-02-03T20:00:00.000000000Z,3568,13966.2,13972.2,13954.0,13961.6,13965.4,13970.9,13952.8,13960.7,13967.1,13974.0,13955.1,13962.4
79,2021-02-04T00:00:00.000000000Z,1078,13976.2,13979.5,13938.5,13939.5,13972.2,13978.0,13936.0,13938.0,13980.2,13981.0,13939.6,13941.0
