,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
128,2007-08-26T21:00:00.000000000Z,17887,799.763,800.089,787.746,788.461,799.763,800.089,787.746,788.461,799.763,800.089,787.746,788.461
129,2007-08-27T21:00:00.000000000Z,23534,788.262,788.565,766.382,768.780,788.262,788.565,766.382,768.780,788.262,788.565,766.382,768.780
130,2007-08-28T21:00:00.000000000Z,21917,768.880,788.108,766.999,787.612,768.880,788.108,766.999,787.612,768.880,788.108,766.999,787.612
131,2007-08-29T21:00:00.000000000Z,27709,787.712,792.261,777.385,783.994,787.712,792.261,777.385,783.994,787.712,792.261,777.385,783.994
132,2007-08-30T21:00:00.000000000Z,22842,784.194,796.913,783.505,790.154,784.194,796.913,783.505,790.154,784.194,796.913,783.505,790.154
133,2007-09-02T21:00:00.000000000Z,164,792.205,793.106,791.148,791.461,792.205,793.106,791.148,791.461,792.205,793.106,791.148,791.461
134,2007-09-03T21:00:00.000000000Z,17408,791.182,806.125,786.919,798.043,791.182,806.125,786.919,798.043,791.182,806.125,786.919,798.043
135,2007-09-04T21:00:00.000000000Z,23767,798.242,799.249,786.927,792.826,798.242,799.249,786.927,792.826,798.242,799.249,786.927,792.826
136,2007-09-05T21:00:00.000000000Z,21164,792.726,796.081,784.592,792.301,792.726,796.081,784.592,792.301,792.726,796.081,784.592,792.301
137,2007-09-06T21:00:00.000000000Z,28911,792.401,793.301,771.986,779.391,792.401,793.301,771.986,779.391,792.401,793.301,771.986,779.391
138,2007-09-09T21:00:00.000000000Z,25485,778.644,781.887,758.319,769.024,778.644,781.887,758.319,769.024,778.644,781.887,758.319,769.024
139,2007-09-10T21:00:00.000000000Z,22476,768.725,783.283,768.226,782.984,768.725,783.283,768.226,782.984,768.725,783.283,768.226,782.984
140,2007-09-11T21:00:00.000000000Z,20490,783.084,784.139,776.052,778.799,783.084,784.139,776.052,778.799,783.084,784.139,776.052,778.799
141,2007-09-12T21:00:00.000000000Z,13193,778.601,788.481,774.861,779.347,778.601,788.481,774.861,779.347,778.601,788.481,774.861,779.347
142,2007-09-13T21:00:00.000000000Z,17065,779.247,785.854,770.337,784.364,779.247,785.854,770.337,784.364,779.247,785.854,770.337,784.364
143,2007-09-16T21:00:00.000000000Z,16239,784.071,784.071,775.064,775.869,784.071,784.071,775.064,775.869,784.071,784.071,775.064,775.869
144,2007-09-17T21:00:00.000000000Z,29022,775.671,809.415,772.807,808.522,775.671,809.415,772.807,808.522,775.671,809.415,772.807,808.522
145,2007-09-18T21:00:00.000000000Z,21161,808.622,824.268,808.522,818.514,808.622,824.268,808.522,818.514,808.622,824.268,808.522,818.514
146,2007-09-19T21:00:00.000000000Z,22825,818.614,818.833,805.540,811.310,818.614,818.833,805.540,811.310,818.614,818.833,805.540,811.310
147,2007-09-20T21:00:00.000000000Z,15696,810.813,818.809,809.820,811.758,810.813,818.809,809.820,811.758,810.813,818.809,809.820,811.758
148,2007-09-23T21:00:00.000000000Z,20053,811.270,816.876,803.659,806.447,811.270,816.876,803.659,806.447,811.270,816.876,803.659,806.447
149,2007-09-24T21:00:00.000000000Z,19411,806.348,806.547,797.335,805.007,806.348,806.547,797.335,805.007,806.348,806.547,797.335,805.007
