,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
115,2006-12-26T22:00:00.000000000Z,3949,1754.9,1767.4,1754.8,1761.8,1754.9,1767.4,1754.8,1761.8,1754.9,1767.4,1754.8,1761.8
116,2006-12-27T22:00:00.000000000Z,3898,1762.0,1765.7,1752.3,1757.5,1762.0,1765.7,1752.3,1757.5,1762.0,1765.7,1752.3,1757.5
117,2006-12-28T22:00:00.000000000Z,4034,1757.8,1775.5,1755.3,1758.0,1757.8,1775.5,1755.3,1758.0,1757.8,1775.5,1755.3,1758.0
118,2007-01-01T22:00:00.000000000Z,233,1763.5,1774.5,1763.5,1774.0,1763.5,1774.5,1763.5,1774.0,1763.5,1774.5,1763.5,1774.0
119,2007-01-02T22:00:00.000000000Z,8999,1774.3,1794.3,1731.2,1762.6,1774.3,1794.3,1731.2,1762.6,1774.3,1794.3,1731.2,1762.6
120,2007-01-03T22:00:00.000000000Z,8126,1762.4,1800.0,1754.3,1798.3,1762.4,1800.0,1754.3,1798.3,1762.4,1800.0,1754.3,1798.3
121,2007-01-04T22:00:00.000000000Z,8405,1798.0,1799.3,1769.7,1781.2,1798.0,1799.3,1769.7,1781.2,1798.0,1799.3,1769.7,1781.2
122,2007-01-07T22:00:00.000000000Z,7640,1782.4,1796.7,1777.1,1788.6,1782.4,1796.7,1777.1,1788.6,1782.4,1796.7,1777.1,1788.6
123,2007-01-08T22:00:00.000000000Z,8260,1788.8,1803.4,1776.9,1795.8,1788.8,1803.4,1776.9,1795.8,1788.8,1803.4,1776.9,1795.8
124,2007-01-09T22:00:00.000000000Z,8079,1795.5,1823.5,1783.0,1823.5,1795.5,1823.5,1783.0,1823.5,1795.5,1823.5,1783.0,1823.5
125,2007-01-10T22:00:00.000000000Z,8123,1823.3,1841.3,1815.5,1834.9,1823.3,1841.3,1815.5,1834.9,1823.3,1841.3,1815.5,1834.9
126,2007-01-11T22:00:00.000000000Z,6785,1834.7,1848.0,1830.6,1847.8,1834.7,1848.0,1830.6,1847.8,1834.7,1848.0,1830.6,1847.8
127,2007-01-14T22:00:00.000000000Z,389,1848.8,1853.4,1847.0,1851.7,1848.8,1853.4,1847.0,1851.7,1848.8,1853.4,1847.0,1851.7
128,2007-01-15T22:00:00.000000000Z,5823,1851.7,1852.6,1837.5,1839.6,1851.7,1852.6,1837.5,1839.6,1851.7,1852.6,1837.5,1839.6
